Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-03-02,281.74139404296875,281.80520704679384,268.40586711108745,271.82406323577266,238703600
2020-03-03,273.6745300292969,286.07119736155244,271.24078921564694,282.11520716459734,300139100
2020-03-04,285.177978515625,285.39676211227726,276.4911987598748,279.03434596352906,176613400
2020-03-05,275.6981201171875,281.1763600202487,273.4649145191371,277.9951665598652,186366800
2020-03-06,271.1405944824219,272.3438069509594,264.55032601369834,267.2119474918185,228667200
2020-03-09,249.96592712402344,259.04465081754387,249.25494324110963,250.9412315537288,309417300
2020-03-10,262.9004211425781,262.99155082298614,249.30054030564344,259.45487913879975,276444100
2020-03-11,250.08444213867188,256.9937745724308,246.91237251975267,255.86349945004477,255316300
2020-03-12,226.15711975097656,243.06581045766765,225.76515910564484,233.34900856001397,392220700
2020-03-13,245.49037170410156,247.45925662714072,226.53076847464146,239.8115967480577,329566100
2020-03-16,218.62794494628906,234.16934039210489,216.35825651592697,219.84025357126822,297240000
2020-03-17,230.4320831298828,233.50391264622428,216.0938883539165,223.35868442017195,262070500
2020-03-18,218.76466369628906,226.39407689191867,207.84466479454713,215.34646582603455,327597100
2020-03-19,219.2294921875,225.49163896080339,211.67300364288351,218.0809829271714,289322000
2020-03-20,209.78195190429688,224.14944647760103,209.50688536174633,222.37069869163514,347158800
2020-03-23,204.41824340820312,210.58883736917826,200.11807712080454,209.22269612416616,326025200
2020-03-24,222.93922424316406,223.81027088011052,214.36641010403872,214.9348708645978,235494500
2020-03-25,226.27664184570312,235.04201992086357,219.82181757105965,224.5162352253458,299430300
2020-03-26,239.48886108398438,240.95584543670577,228.34877027705872,228.77970462542717,257632800
2020-03-27,232.35556030273438,239.13129805518238,230.18256074726233,232.21803399813555,224341200
2020-03-30,239.90150451660156,240.6166693743866,232.45644779685475,234.44607454125364,171369500
2020-03-31,236.32565307617188,241.4418275508448,234.92282878626662,238.90208181788717,194881100
2020-04-01,225.68988037109375,236.2431722316918,223.62690152312956,227.36777151296113,189554600
2020-04-02,230.89776611328125,231.67710529382802,224.25955349816576,224.8096867942336,177660400
2020-04-03,227.56028747558594,232.26388300481995,224.83715469449982,229.91666012342145,135561200
2020-04-06,242.8446502685547,244.80678550079665,227.5419457283824,236.40816732964865,188061200
2020-04-07,243.0922393798828,252.16933982804701,242.87219727816253,251.41749200591784,201427200
2020-04-08,251.25245666503906,253.05871017209918,243.20225678677284,245.68699208459705,153774500
2020-04-09,255.07582092285156,257.8264586985217,252.57273047385536,254.5073322785615,189999200
2020-04-13,252.7469482421875,254.443180523553,248.8502112627236,254.10393966346695,114839100
